uid,nces_school_id,school,nces_district_id,district_name,date,school_year,year,time,day_of_week,city,state,school_type,enrollment,killed,injured,casualties,shooting_type,age_shooter1,gender_shooter1,race_ethnicity_shooter1,shooter_relationship1,shooter_deceased1,deceased_notes1,age_shooter2,gender_shooter2,race_ethnicity_shooter2,shooter_relationship2,shooter_deceased2,deceased_notes2,white,black,hispanic,asian,american_indian_alaska_native,hawaiian_native_pacific_islander,two_or_more,resource_officer,weapon,weapon_source,lat,long,staffing,low_grade,high_grade,lunch,county,state_fips,county_fips,ulocale,School,Year,Date,Time,City,State,Killed,Injured,Longitude,Latitude,School.1,Year.1,Date.1,Time.1,City.1,State.1,Killed.1,Injured.1,Longitude.1,Latitude.1,School,Year,Date,Time,City,State,Killed,Injured,Longitude,Latitude
328,170993000709,Walt Disney Magnet School,1709930.0,City Of Chicago Sd 299,5/17/2022,2021-2022,2022,10:00 AM,Tuesday,Chicago,Illinois,public,1536,0,1,1,accidental,8.0,m,,student,0.0,,,,,,,,231.0,738.0,317,177.0,9.0,3.0,61.0,0,,,41.9568,-87.6469,91.0,PK,8,865,Cook County,17,17031,11.0,Walt Disney Magnet School,2022,5/17/2022,10:00 AM,Chicago,Illinois,0,1,-87.6469,41.9568,Walt Disney Magnet School,2022,5/17/2022,10:00 AM,Chicago,Illinois,0,1,-87.6469,41.9568,Walt Disney Magnet School,2022,5/17/2022,10:00 AM,Chicago,Illinois,0,1,-87.6469,41.9568
342,483042003425,Mexia High School,4830420.0,Mexia Independent School District,5/17/2022,2021-2022,2022,11:20 AM,Monday,Mexia,Texas,public,531,0,0,0,unclear,17.0,m,,student,,,,,,,,,97.0,134.0,280,9.0,0.0,1.0,12.0,0,,,31.696012,-96.473307,42.8,9,12,431,Limestone County,48,48293,33.0,Mexia High School,2022,5/17/2022,11:20 AM,Mexia,Texas,0,0,-96.473307,31.696012,Mexia High School,2022,5/17/2022,11:20 AM,Mexia,Texas,0,0,-96.473307,31.696012,Mexia High School,2022,5/17/2022,11:20 AM,Mexia,Texas,0,0,-96.473307,31.696012
327,484372004970,Robb Elementary School,4843720.0,Uvalde CISD,5/24/2022,2021-2022,2022,11:33 AM,Tuesday,Uvalde,Texas,public,538,21,12,33,indiscriminate,18.0,m,h,,,,,,,,,,47.0,6.0,516,0.0,0.0,0.0,2.0,0,,,29.199304,-99.78812,34.53,3,4,438,Uvalde County,48,48463,33.0,Robb Elementary School,2022,5/24/2022,11:33 AM,Uvalde,Texas,21,12,-99.78812,29.199304,Robb Elementary School,2022,5/24/2022,11:33 AM,Uvalde,Texas,21,12,-99.78812,29.199304,Robb Elementary School,2022,5/24/2022,11:33 AM,Uvalde,Texas,21,12,-99.78812,29.199304
348,062271003052,Ulysses S. Grant High School,622710.0,Los Angeles Unified School District,6/1/2022,2021-2022,2022,3:25 PM,Wednesday,Los Angeles,California,public,1886,0,1,2,targeted,,,,,,,,,,,,,732.0,58.0,1010,61.0,5.0,2.0,18.0,0,,,34.177798,-118.415327,94.35,9,12,2609,Los Angeles County,6,6037,11.0,Ulysses S. Grant High School,2022,6/1/2022,3:25 PM,Los Angeles,California,0,1,-118.415327,34.177798,Ulysses S. Grant High School,2022,6/1/2022,3:25 PM,Los Angeles,California,0,1,-118.415327,34.177798,Ulysses S. Grant High School,2022,6/1/2022,3:25 PM,Los Angeles,California,0,1,-118.415327,34.177798
347,010162000565,Walnut Park Elementary,101620.0,Gadsden City,6/9/2022,2022-2023,2022,9:30 AM,Thursday,Gadsden,Alabama,public,203,1,1,2,targeted,,,,police officer,,,,,,,,,118.0,48.0,35,1.0,1.0,0.0,0.0,0,,,34.0107,-86.0562,13.46,PK,5,252,Etowah County,1,1055,13.0,Walnut Park Elementary,2022,6/9/2022,9:30 AM,Gadsden,Alabama,1,1,-86.0562,34.0107,Walnut Park Elementary,2022,6/9/2022,9:30 AM,Gadsden,Alabama,1,1,-86.0562,34.0107,Walnut Park Elementary,2022,6/9/2022,9:30 AM,Gadsden,Alabama,1,1,-86.0562,34.0107
345,064074006734,John Finney High School,640740.0,Vallejo City Unified District,7/20/2022,2022-2023,2022,9:25 AM,Wednesday,Vallejo,California,public,135,0,0,0,unclear,,m,Hispanic,,,,,,,,,,9.0,53.0,65,4.0,0.0,2.0,2.0,0,,,38.111902,-122.243859,7.12,9,12,93,Solano County,6,6095,12.0,John Finney High School,2022,7/20/2022,9:25 AM,Vallejo,California,0,0,-122.243859,38.111902,John Finney High School,2022,7/20/2022,9:25 AM,Vallejo,California,0,0,-122.243859,38.111902,John Finney High School,2022,7/20/2022,9:25 AM,Vallejo,California,0,0,-122.243859,38.111902
349,062805004278,Madison Park Academy,628050.0,Oakland Unified School District,8/29/2022,2022-2023,2022,1:30 PM,Monday,Oakland,California,public,754,0,1,1,accidental,12.0,m,,student,0.0,,,,,,,,5.0,117.0,589,15.0,1.0,22.0,5.0,0,,,37.727297,-122.178837,45.3,6,12,694,Alameda County,6,6001,11.0,Madison Park Academy,2022,8/29/2022,1:30 PM,Oakland,California,0,1,-122.178837,37.727297,Madison Park Academy,2022,8/29/2022,1:30 PM,Oakland,California,0,1,-122.178837,37.727297,Madison Park Academy,2022,8/29/2022,1:30 PM,Oakland,California,0,1,-122.178837,37.727297
350,240009000280,Mergenthaler Vocational Technical High School,2400090.0,Baltimore City Public Schools District,9/2/2022,2022-2023,2022,3:00 PM,Friday,Baltimore,Maryland,public,1785,1,0,1,targeted,17.0,m,,student,,,,,,,,,51.0,1577.0,145,6.0,0.0,1.0,5.0,0,handgun,,39.3322,-76.5911,105.5,9,12,1187,Baltimore City,24,24510,11.0,Mergenthaler Vocational Technical High School,2022,9/2/2022,3:00 PM,Baltimore,Maryland,1,0,-76.5911,39.3322,Mergenthaler Vocational Technical High School,2022,9/2/2022,3:00 PM,Baltimore,Maryland,1,0,-76.5911,39.3322,Mergenthaler Vocational Technical High School,2022,9/2/2022,3:00 PM,Baltimore,Maryland,1,0,-76.5911,39.3322
351,120129008739,Treasure Cost Classical Academy,1201290.0,Martin District,9/19/2022,2022-2023,2022,,Monday,Stuart,Florida,public,1030,0,0,0,accidental,,m,w,school resource deputy,0.0,,,,,,,,818.0,25.0,130,20.0,1.0,1.0,35.0,0,handgun,,27.120513,-80.234928,67.0,KG,12,153,Martin County,12,12085,21.0,Treasure Cost Classical Academy,2022,9/19/2022,,Stuart,Florida,0,0,-80.234928,27.120513,Treasure Cost Classical Academy,2022,9/19/2022,,Stuart,Florida,0,0,-80.234928,27.120513,Treasure Cost Classical Academy,2022,9/19/2022,,Stuart,Florida,0,0,-80.234928,27.120513
352,271878000880,Mankato West High School,2718780.0,Mankoto Public School District,9/20/2022,2022-2023,2022,12:00 PM,Tuesday,Mankoto,Minnesota,public,1243,0,0,0,suicide,,m,,student,,,,,,,,,993.0,121.0,59,28.0,2.0,59.0,39.0,0,,,44.159231,-94.017529,55.56,9,12,259,Blue Earth County,27,27013,13.0,Mankato West High School,2022,9/20/2022,12:00 PM,Mankoto,Minnesota,0,0,-94.017529,44.159231,Mankato West High School,2022,9/20/2022,12:00 PM,Mankoto,Minnesota,0,0,-94.017529,44.159231,Mankato West High School,2022,9/20/2022,12:00 PM,Mankoto,Minnesota,0,0,-94.017529,44.159231
353,062805007326,Rudsdale High School,628050.0,Oakland Unified School District,9/28/2022,2022-2023,2022,12:45 PM,Wednesday,Oakland,California,public,294,0,6,6,indiscriminate,,,,,,,,,,,,,1.0,56.0,229,3.0,0.0,3.0,2.0,0,,,37.76573,-122.153923,17.8,9,12,255,Alameda County,6,6001,11.0,Rudsdale High School,2022,9/28/2022,12:45 PM,Oakland,California,0,6,-122.153923,37.76573,Rudsdale High School,2022,9/28/2022,12:45 PM,Oakland,California,0,6,-122.153923,37.76573,Rudsdale High School,2022,9/28/2022,12:45 PM,Oakland,California,0,6,-122.153923,37.76573
354,250279000261,Jeremiah E. Burke High School,2502790.0,Boston Public Schools Library and Media Services,10/4/2022,2022-2023,2022,9:30 AM,Tuesday,Dorchester,Massachusetts,public,390,0,1,1,targeted,17.0,m,,student,,,,,,,,,15.0,232.0,126,3.0,0.0,3.0,11.0,0,,,42.306942,-71.081648,34.89,9,12,,Suffolk County,25,25025,11.0,Jeremiah E. Burke High School,2022,10/4/2022,9:30 AM,Dorchester,Massachusetts,0,1,-71.081648,42.306942,Jeremiah E. Burke High School,2022,10/4/2022,9:30 AM,Dorchester,Massachusetts,0,1,-71.081648,42.306942,Jeremiah E. Burke High School,2022,10/4/2022,9:30 AM,Dorchester,Massachusetts,0,1,-71.081648,42.306942
355,550960002700,James Madison Academic Campus,5509600.0,Milwaukee Public Schools,10/10/2022,2022-2023,2022,3:30 PM,Monday,Milwaukee,Wisconsin,public,699,0,1,1,unclear,,,,,,,,,,,,,10.0,625.0,29,21.0,0.0,0.0,14.0,0,,,43.1261,-88.0128,41.8,9,12,699,Milwaukee County,55,55079,11.0,James Madison Academic Campus,2022,10/10/2022,3:30 PM,Milwaukee,Wisconsin,0,1,-88.0128,43.1261,James Madison Academic Campus,2022,10/10/2022,3:30 PM,Milwaukee,Wisconsin,0,1,-88.0128,43.1261,James Madison Academic Campus,2022,10/10/2022,3:30 PM,Milwaukee,Wisconsin,0,1,-88.0128,43.1261
356,292928002013,Central Visual and Performing Arts High School,2929280.0,St. Louis City,10/24/2022,2022-2023,2022,9:10 AM,Monday,St. Louis,Missouri,public,380,2,7,9,indiscriminate,19.0,m,b,,,,,,,,,,56.0,289.0,26,6.0,1.0,0.0,2.0,0,,,38.604372,-90.270897,26.45,9,12,377,St. Louis City,29,29510,11.0,Central Visual and Performing Arts High School,2022,10/24/2022,9:10 AM,St. Louis,Missouri,2,7,-90.270897,38.604372,Central Visual and Performing Arts High School,2022,10/24/2022,9:10 AM,St. Louis,Missouri,2,7,-90.270897,38.604372,Central Visual and Performing Arts High School,2022,10/24/2022,9:10 AM,St. Louis,Missouri,2,7,-90.270897,38.604372
357,530771001187,Ingraham High School,5307710.0,Seattle School District No. 1,11/8/2022,2022-2023,2022,,Tuesday,Seattle,Washington,public,1483,1,0,1,targeted,14.0,m,,student,,,15.0,m,,student,,,762.0,155.0,235,147.0,7.0,5.0,166.0,0,handgun,,47.7257,-122.3369,72.41,9,12,186,King County,53,53033,11.0,Ingraham High School,2022,11/8/2022,,Seattle,Washington,1,0,-122.3369,47.7257,Ingraham High School,2022,11/8/2022,,Seattle,Washington,1,0,-122.3369,47.7257,Ingraham High School,2022,11/8/2022,,Seattle,Washington,1,0,-122.3369,47.7257
358,170492000182,Ball Elementary School,1704920.0,Ball Chatham Cusd 5,11/11/2022,2022-2023,2022,1:26 PM,Tuesday,Ball,Louisiana,public,606,0,2,2,targeted,,,,,,,,,,,,,473.0,39.0,22,24.0,1.0,0.0,47.0,0,,,39.6716,-89.629,36.32,PK,4,,Sangamon County,17,17167,41.0,Ball Elementary School,2022,11/11/2022,1:26 PM,Ball,Louisiana,0,2,-89.629,39.6716,Ball Elementary School,2022,11/11/2022,1:26 PM,Ball,Louisiana,0,2,-89.629,39.6716,Ball Elementary School,2022,11/11/2022,1:26 PM,Ball,Louisiana,0,2,-89.629,39.6716
359,181059001739,South Vermillion High School,1810590.0,South Vermillion Com Sch Corp,11/17/2022,2022-2023,2022,9:30 AM,Thursday,Clinton,Indiana,public,535,0,1,1,accidental,,m,,sheriff deputy,0.0,,,,,,,,506.0,4.0,12,0.0,0.0,1.0,12.0,1,handgun,,39.689,-87.4138,37.74,9,12,195,Vermillion County,18,18165,31.0,South Vermillion High School,2022,11/17/2022,9:30 AM,Clinton,Indiana,0,1,-87.4138,39.689,South Vermillion High School,2022,11/17/2022,9:30 AM,Clinton,Indiana,0,1,-87.4138,39.689,South Vermillion High School,2022,11/17/2022,9:30 AM,Clinton,Indiana,0,1,-87.4138,39.689
360,470014802565,Freedom Preparatory High School,4700148.0,Shelby County,12/5/2022,2022-2023,2022,12:27 PM,Monday,Memphis,Tennessee,public,288,0,1,1,accidental,15.0,m,,student,0.0,,,,,,,,1.0,233.0,49,0.0,0.0,0.0,5.0,0,,,35.032022,-90.036586,14.84,6,8,156,Shelby County,47,47157,11.0,Freedom Preparatory High School,2022,12/5/2022,12:27 PM,Memphis,Tennessee,0,1,-90.036586,35.032022,Freedom Preparatory High School,2022,12/5/2022,12:27 PM,Memphis,Tennessee,0,1,-90.036586,35.032022,Freedom Preparatory High School,2022,12/5/2022,12:27 PM,Memphis,Tennessee,0,1,-90.036586,35.032022
361,240051001164,Suitland High School,2400510.0,Prince George's County Public Schools,12/8/2022,2022-2023,2022,10:00 AM,Thursday,Forestville,Maryland,public,2047,0,1,1,targeted,16.0,m,,student,,,,,,,,,28.0,1806.0,185,4.0,5.0,4.0,15.0,0,,,38.853645,-76.917277,133.0,9,12,807,Prince George's County,24,24033,21.0,Suitland High School,2022,12/8/2022,10:00 AM,Forestville,Maryland,0,1,-76.917277,38.853645,Suitland High School,2022,12/8/2022,10:00 AM,Forestville,Maryland,0,1,-76.917277,38.853645,Suitland High School,2022,12/8/2022,10:00 AM,Forestville,Maryland,0,1,-76.917277,38.853645
364,370472001860,Fuquay-Varina Middle School,3704720.0,Wake County Schools,12/8/2022,2022-2023,2022,8:03 AM,Thursday,Fuquay-Varina,North Carolina,public,1157,0,0,0,accidental,12.0,,,student,,,,,,,,,694.0,183.0,210,18.0,6.0,3.0,43.0,0,,,35.585093,-78.793497,65.5,6,8,196,Wake County,37,37183,21.0,Fuquay-Varina Middle School,2022,12/8/2022,8:03 AM,Fuquay-Varina,North Carolina,0,0,-78.793497,35.585093,Fuquay-Varina Middle School,2022,12/8/2022,8:03 AM,Fuquay-Varina,North Carolina,0,0,-78.793497,35.585093,Fuquay-Varina Middle School,2022,12/8/2022,8:03 AM,Fuquay-Varina,North Carolina,0,0,-78.793497,35.585093
362,411004000958,Cleveland High School,4110040.0,Portland County Schools,12/12/2022,2022-2023,2022,12:30 PM,Monday,Portland,Oregon,public,1625,0,1,1,targeted,,,,,,,,,,,,,1062.0,42.0,150,138.0,2.0,6.0,198.0,0,,,45.4985,-122.6391,80.56,9,12,148,Multnomah County,41,41051,11.0,Cleveland High School,2022,12/12/2022,12:30 PM,Portland,Oregon,0,1,-122.6391,45.4985,Cleveland High School,2022,12/12/2022,12:30 PM,Portland,Oregon,0,1,-122.6391,45.4985,Cleveland High School,2022,12/12/2022,12:30 PM,Portland,Oregon,0,1,-122.6391,45.4985
371,362475006711,Benjamin Franklin High School,3624750.0,Rochester City School District,1/5/2023,2022-2023,2023,,Thursday,Rochester,New York,public,1029,0,0,0,targeted,,,,,,,,,,,,,83.0,574.0,349,18.0,1.0,0.0,4.0,0,,,43.188169,-77.597958,108.7,9,12,941,Monroe County,36,36055,12.0,Benjamin Franklin High School,2023,1/5/2023,,Rochester,New York,0,0,-77.597958,43.188169,Benjamin Franklin High School,2023,1/5/2023,,Rochester,New York,0,0,-77.597958,43.188169,Benjamin Franklin High School,2023,1/5/2023,,Rochester,New York,0,0,-77.597958,43.188169
365,390438000590,Beechcroft High School,3904380.0,Columbus City School District,1/6/2023,2022-2023,2023,11:30 AM,Thursday,Columbus,Ohio,public,630,0,0,0,unclear,15.0,,,student,,,,,,,,,53.0,375.0,141,30.0,1.0,1.0,29.0,0,,,40.0942,-82.9647,44.0,9,10,,Franklin County,39,39049,11.0,Beechcroft High School,2023,1/6/2023,11:30 AM,Columbus,Ohio,0,0,-82.9647,40.0942,Beechcroft High School,2023,1/6/2023,11:30 AM,Columbus,Ohio,0,0,-82.9647,40.0942,Beechcroft High School,2023,1/6/2023,11:30 AM,Columbus,Ohio,0,0,-82.9647,40.0942
363,510264001071,Richneck Elementary School,5102640.0,Newport News City of Public Schools,1/6/2023,2022-2023,2023,2:00 PM,Friday,Newport News,Virginia,public,586,0,1,1,targeted,6.0,m,,student,,,,,,,,,141.0,275.0,86,20.0,0.0,2.0,62.0,0,handgun,,37.1564,-76.5237,31.0,KG,5,492,Newport News City,51,51700,12.0,Richneck Elementary School,2023,1/6/2023,2:00 PM,Newport News,Virginia,0,1,-76.5237,37.1564,Richneck Elementary School,2023,1/6/2023,2:00 PM,Newport News,Virginia,0,1,-76.5237,37.1564,Richneck Elementary School,2023,1/6/2023,2:00 PM,Newport News,Virginia,0,1,-76.5237,37.1564
366,100023000209,William Penn High School,1000230.0,Colonial School District,1/10/2023,2022-2023,2023,11:40 AM,Monday,New Castle,Delaware,public,2270,0,0,0,accidental,16.0,m,,student,,,,,,,,,551.0,1074.0,511,47.0,11.0,11.0,65.0,0,handgun,,39.668622,-75.584879,128.0,9,12,,New Castle County,10,10003,21.0,William Penn High School,2023,1/10/2023,11:40 AM,New Castle,Delaware,0,0,-75.584879,39.668622,William Penn High School,2023,1/10/2023,11:40 AM,New Castle,Delaware,0,0,-75.584879,39.668622,William Penn High School,2023,1/10/2023,11:40 AM,New Castle,Delaware,0,0,-75.584879,39.668622
372,220027702434,Booker T. Washington High School,2200277.0,Kipp Booker T Washington,1/10/2023,2022-2023,2023,3:30 PM,Tuesday,New Orleans,Louisiana,public,736,0,1,1,targeted,,,,,,,,,,,,,1.0,700.0,34,0.0,1.0,0.0,0.0,0,,,29.94991,-90.08925,56.0,9,12,583,Orleans Parish,22,22071,11.0,Booker T. Washington High School,2023,1/10/2023,3:30 PM,New Orleans,Louisiana,0,1,-90.08925,29.94991,Booker T. Washington High School,2023,1/10/2023,3:30 PM,New Orleans,Louisiana,0,1,-90.08925,29.94991,Booker T. Washington High School,2023,1/10/2023,3:30 PM,New Orleans,Louisiana,0,1,-90.08925,29.94991
373,BB081130,Plaza Academy,,,1/24/2023,2022-2023,2023,12:34 PM,Tuesday,Kansas City,Missouri,private,50,0,1,1,targeted,,,,,,,,,,,,,,,,,,,,0,,,39.0554877,-94.59127529,,9,12,,Jackson County,29,29095,11.0,Plaza Academy,2023,1/24/2023,12:34 PM,Kansas City,Missouri,0,1,-94.59127529,39.0554877,Plaza Academy,2023,1/24/2023,12:34 PM,Kansas City,Missouri,0,1,-94.59127529,39.0554877,Plaza Academy,2023,1/24/2023,12:34 PM,Kansas City,Missouri,0,1,-94.59127529,39.0554877
367,490036000764,Taylorsville High School,4900360.0,Granite District,1/26/2023,2022-2023,2023,,Thursday,Taylorsville,Utah,public,2764,0,0,0,targeted,,,,student,,,,,,,,,1359.0,90.0,1041,115.0,26.0,95.0,38.0,0,,,40.655508,-111.936978,102.81,9,12,1127,Salt Lake County,49,49035,21.0,Taylorsville High School,2023,1/26/2023,,Taylorsville,Utah,0,0,-111.936978,40.655508,Taylorsville High School,2023,1/26/2023,,Taylorsville,Utah,0,0,-111.936978,40.655508,Taylorsville High School,2023,1/26/2023,,Taylorsville,Utah,0,0,-111.936978,40.655508
368,040963002775,Gila Ridge High School,409630.0,Yuma Union High School District,1/30/2023,2022-2023,2023,8:30 AM,Monday,Yuma,Arizona,public,2158,0,2,2,unclear,,,,,,,,,,,,,672.0,31.0,1373,15.0,13.0,6.0,48.0,0,,,32.6857,-114.5107,83.7,9,12,1208,Yuma County,4,4027,41.0,Gila Ridge High School,2023,1/30/2023,8:30 AM,Yuma,Arizona,0,2,-114.5107,32.6857,Gila Ridge High School,2023,1/30/2023,8:30 AM,Yuma,Arizona,0,2,-114.5107,32.6857,Gila Ridge High School,2023,1/30/2023,8:30 AM,Yuma,Arizona,0,2,-114.5107,32.6857
370,401257000587,Geary Elementary School,4012570.0,Geary,1/31/2023,2022-2023,2023,,Tuesday,Geary,Oklahoma,public,149,0,0,0,accidental,,,,parent of student,,,,,,,,,71.0,5.0,19,0.0,43.0,0.0,11.0,0,rifle,legally purchased by shooter,35.629468,-98.324487,15.2,PK,5,130,Blaine County,40,40011,43.0,Geary Elementary School,2023,1/31/2023,,Geary,Oklahoma,0,0,-98.324487,35.629468,Geary Elementary School,2023,1/31/2023,,Geary,Oklahoma,0,0,-98.324487,35.629468,Geary Elementary School,2023,1/31/2023,,Geary,Oklahoma,0,0,-98.324487,35.629468
369,170010905367,Ridgeview Jr. High School,1700109.0,Ridgeview Cusd 19,2/2/2023,2022-2023,2023,10:00 AM,Thursday,Pickerington,Ohio,public,143,0,0,0,targeted,,m,,,,,,,,,,,129.0,2.0,3,0.0,0.0,0.0,9.0,0,,,40.5638,-88.6136,6.7,6,10,60,Mclean County,17,17113,42.0,Ridgeview Jr. High School,2023,2/2/2023,10:00 AM,Pickerington,Ohio,0,0,-88.6136,40.5638,Ridgeview Jr. High School,2023,2/2/2023,10:00 AM,Pickerington,Ohio,0,0,-88.6136,40.5638,Ridgeview Jr. High School,2023,2/2/2023,10:00 AM,Pickerington,Ohio,0,0,-88.6136,40.5638
375,360010306362,PS 78,3600103.0,New York City Geographic District #31,2/13/2023,2022-2023,2023,12:35 PM,Monday,Staten Island,New York,public,594,0,0,0,unclear,,,,,,,,,,,,,25.0,242.0,280,22.0,8.0,10.0,7.0,0,,,40.6223,-74.0787,54.14,PK,5,569,Richmond County,36,36085,11.0,PS 78,2023,2/13/2023,12:35 PM,Staten Island,New York,0,0,-74.0787,40.6223,PS 78,2023,2/13/2023,12:35 PM,Staten Island,New York,0,0,-74.0787,40.6223,PS 78,2023,2/13/2023,12:35 PM,Staten Island,New York,0,0,-74.0787,40.6223
374,481620001203,Dalhart ISD schools,4816200.0,Dalhart ISD,2/13/2023,2022-2023,2023,12:00 PM,Monday,Dalhart,Texas,public,1735,1,0,1,accidental,,,,,,,,,,,,,521.0,13.0,1178,3.0,6.0,1.0,13.0,0,,,36.047164,-102.499399,128.91,PK,12,1162,Hartley County,48,48205,41.0,Dalhart ISD schools,2023,2/13/2023,12:00 PM,Dalhart,Texas,1,0,-102.499399,36.047164,Dalhart ISD schools,2023,2/13/2023,12:00 PM,Dalhart,Texas,1,0,-102.499399,36.047164,Dalhart ISD schools,2023,2/13/2023,12:00 PM,Dalhart,Texas,1,0,-102.499399,36.047164
376,421917007412,Westinghouse Academy,4219170.0,Pittsburgh Sd,2/14/2023,2022-2023,2023,,Tuesday,Pittsburgh,Pennsylvania,public,679,0,4,4,unclear,,,,,,,,,,,,,11.0,627.0,10,1.0,3.0,0.0,27.0,0,,,40.4609,-79.9012,63.7,6,12,676,Allegheny County,42,42003,11.0,Westinghouse Academy,2023,2/14/2023,,Pittsburgh,Pennsylvania,0,4,-79.9012,40.4609,Westinghouse Academy,2023,2/14/2023,,Pittsburgh,Pennsylvania,0,4,-79.9012,40.4609,Westinghouse Academy,2023,2/14/2023,,Pittsburgh,Pennsylvania,0,4,-79.9012,40.4609
377,480813000170,Palo Duro High School,4808130.0,Amarillo Isd,3/6/2023,2022-2023,2023,2:00 PM,Monday,Amarillo,Texas,public,1895,0,1,1,unclear,,,,,,,,,,,,,203.0,347.0,1083,211.0,7.0,6.0,38.0,0,,,35.228498,-101.824434,131.0,9,12,1499,Potter County,48,48375,12.0,Palo Duro High School,2023,3/6/2023,2:00 PM,Amarillo,Texas,0,1,-101.824434,35.228498,Palo Duro High School,2023,3/6/2023,2:00 PM,Amarillo,Texas,0,1,-101.824434,35.228498,Palo Duro High School,2023,3/6/2023,2:00 PM,Amarillo,Texas,0,1,-101.824434,35.228498
378,480870000253,Lamar High School,4808700.0,Arlington Isd,3/20/2023,2022-2023,2023,6:55 AM,Monday,Arlington,Texas,public,"2,541",1,1,2,unclear,,m,,student,,,,,,,,,385.0,901.0,"1,107",65.0,13.0,3.0,67.0,0,,,32.763804,-97.125993,166.97,9,12,"1,820",Tarrant County,48,48439,11.0,Lamar High School,2023,3/20/2023,6:55 AM,Arlington,Texas,1,1,-97.125993,32.763804,Lamar High School,2023,3/20/2023,6:55 AM,Arlington,Texas,1,1,-97.125993,32.763804,Lamar High School,2023,3/20/2023,6:55 AM,Arlington,Texas,1,1,-97.125993,32.763804
381,010009000011,Anniston High School,100090.0,Anniston City,3/22/2023,2022-2023,2023,12:45 PM,Wednesday,Anniston,Alabama,public,450,0,1,1,accidental,,,,student,,,,,,,,,21.0,387.0,30,0.0,0.0,0.0,12.0,0,,,33.6612,-85.82,25.5,9,12,387,Calhoun County,1,1015,13.0,Anniston High School,2023,3/22/2023,12:45 PM,Anniston,Alabama,0,1,-85.82,33.6612,Anniston High School,2023,3/22/2023,12:45 PM,Anniston,Alabama,0,1,-85.82,33.6612,Anniston High School,2023,3/22/2023,12:45 PM,Anniston,Alabama,0,1,-85.82,33.6612
379,080336000338,East High School,803360.0,School District NO. 1 In The County Of Denver And State Of Colorado,3/22/2023,2022-2023,2023,9:55 AM,Wednesday,Denver,Colorado,public,2589,0,2,2,targeted,17.0,m,b,student,1.0,suicide,,,,,,,1325.0,417.0,571,63.0,6.0,8.0,199.0,0,ghost gun,,39.7416,-104.9557,123.63,9,12,743,Denver County,8,8031,11.0,East High School,2023,3/22/2023,9:55 AM,Denver,Colorado,0,2,-104.9557,39.7416,East High School,2023,3/22/2023,9:55 AM,Denver,Colorado,0,2,-104.9557,39.7416,East High School,2023,3/22/2023,9:55 AM,Denver,Colorado,0,2,-104.9557,39.7416
382,180660001162,Northridge Middle School,1806600.0,Middlebury Community Schools,3/24/2023,2022-2023,2023,,Friday,Middlebury,Indiana,public,1002,0,0,0,public suicide,,,,staff member,1.0,suicide,,,,,,,831.0,19.0,107,9.0,,1.0,35.0,0,,,41.672866,-85.726857,68.5,6,8,266,Elkhart County,18,18039,41.0,Northridge Middle School,2023,3/24/2023,,Middlebury,Indiana,0,0,-85.726857,41.672866,Northridge Middle School,2023,3/24/2023,,Middlebury,Indiana,0,0,-85.726857,41.672866,Northridge Middle School,2023,3/24/2023,,Middlebury,Indiana,0,0,-85.726857,41.672866
380,A0503352,The Covenant School,,,3/27/2023,2022-2023,2023,10:13 AM,Monday,Nashville,Tennessee,private,200,6,0,6,indiscriminate,28.0,f,w,former student,1.0,police shooting,,,,,,,112.0,3.0,0,1.0,0.0,0.0,0.0,0,,,36.09286762,-86.82526612,15.0,PK,6,,Davidson County,47,47037,11.0,The Covenant School,2023,3/27/2023,10:13 AM,Nashville,Tennessee,6,0,-86.82526612,36.09286762,The Covenant School,2023,3/27/2023,10:13 AM,Nashville,Tennessee,6,0,-86.82526612,36.09286762,The Covenant School,2023,3/27/2023,10:13 AM,Nashville,Tennessee,6,0,-86.82526612,36.09286762
